Localite,Homme,Femme,Total
CR.  KEUR MABA DIAKHOU,14661,14443,29103
CR.  NDRAME ESCALE,10745,11090,21836
CR.  WACK NGOUNA,19381,19865,39246
CR.  K. MANDONGO,4876,5070,9946
