Localite,Homme,Femme,Total
CR.  COKI,17011,13711,30722
CR.  PETE OUARACK,2745,3129,5874
CR.  THIAMENE CAYOR,10693,10169,20862
CR.  GUET ARDO,5421,5065,10486
