Localite,Homme,Femme,Total
CR.  BONCONTO,5240,4992,10233
CR.  LINKERING,8609,8450,17059
CR.  MEDINA GOUNASS,23556,24664,48219
CR.  SINTHIANG  KOUNDARA,13556,12998,26554
