Localite,Homme,Femme,Total
CR.  DOUGUE,4416,4541,8957
CR.  BOYNGUEL BAMBA,6994,7314,14308
CR.  KOUSSAN,4653,4856,9508
CR.  SINTHIOU MAMADOU BOUBOU,8508,8397,16905
