Localite,Homme,Femme,Total
CR.  FIMELA,18196,18424,36619
CR.  LOUL-SESSENE,14989,14535,29524
CR.  PALMARIN FACAO,7659,5873,13532
CR.  DJILASSE,7218,6866,14084
