Localite,Homme,Femme,Total
CR.  BALINGORE,3538,3307,6845
CR.  DIEGOUNE,4740,4614,9355
CR.  KARTHIACK,5001,4886,9887
CR.  MANGAGOULACK,5390,5168,10558
CR.  MLOMP,1949,1868,3817
