Localite,Homme,Femme,Total
CR.  BAGADADJI,7744,7622,15365
CR.  COUMBACARA,5217,4914,10132
CR.  MAMPATIM,7705,7695,15400
CR.  DIALAMBERE,6795,6507,13302
CR.  MEDINA CHERIF,6723,6201,12923
