Localite,Homme,Femme,Total
CR.  CHERIF LÖ,9058,8755,17813
CR.  MONT- ROLLAND,6818,7304,14122
CR.  NOTTO GOUYE DIAMA,10772,11043,21814
CR.  PIRE GOUREYE,11786,11591,23377
CR. PAMBAL,4010,4325,8335
