Localite,Homme,Femme,Total
CA. YEUMBEUL NORD,109669,107285,216954
CA. YEUMBEUL SUD,63629,61297,124926
CA. MALIKA,20660,20739,41399
CA. KEUR MASSAR,130073,129754,259827
