Localite,Homme,Femme,Total
CR.  BONCONTO,6927,6599,13526
CR.  LINKERING,11379,11169,22549
CR.  MEDINA GOUNASS,31137,32601,63738
CR.  SINTHIANG  KOUNDARA,17919,17181,35100
