Localite,Homme,Femme,Total
CA. RUFISQUE CENTRE (NORD),64302,63531,127833
CA. RUFISQUE  EST,48752,48632,97384
CA. RUFISQUE OUEST,40000,41782,81782
COM. BARGNY,35628,35458,71086
COM. SEBIKOTANE,18989,19065,38054
COM. DIAMNIADIO,16653,16048,32700
COM. JAXAAY PARCELLE NIAKOUL RAP,28731,28999,57729
COM. SANGALKAM,8462,8086,16548
COM. SENDOU,2252,2088,4340
