Localite,Homme,Femme,Total
CA. THIAROYE /MER,28633,29055,57688
CA. DIACK SAO,22763,21575,44339
CA. DIAMAGUENE/SICAP M’BAO ,72222,68259,140481
CA. THIAROYE GARE,13802,13345,27147
CA. M’BAO,52454,52836,105290
