Localite,Homme,Femme,Total
CA. YEUMBEUL NORD,93041,91019,184061
CA. YEUMBEUL SUD,53982,52004,105986
CA. MALIKA,17528,17595,35122
CA. KEUR MASSAR,110353,110081,220433
