Localite,Homme,Femme,Total
CR.  DJILOR,13414,13265,26679
CR.  DIOSSONG,15397,16190,31586
CR.  DIAGANE BARKA,6361,6838,13200
CR.  MBAM,6613,6855,13468
CR.  NIASSENE,10753,11306,22059
