Localite,Homme,Femme,Total
CR.  KEUR S.DIANE,17904,18217,36121
CR.  KEUR  SAMBA GUEYE,15704,16100,31805
CR.  NIORO ALASSANE TALL,21239,22616,43855
CR.  TOUBACOUTA,23685,23579,47265
