Localite,Homme,Femme,Total
CA.  GOLF SUD,45110,47235,92345
CA.  SAM  NOTAIRE,39015,39645,78660
CA.  N’DIAREME LIMAMOULAYE,17569,17601,35171
CA.  WAKHINANE NIMZATT,44482,45239,89721
CA.  MEDINA GOUNASS,17224,16537,33762
