Localite,Homme,Femme,Total
CA. GRAND YOFF,101719,101060,202779
CA. PATTE D’OIE,22000,22934,44934
CA. PARCELLES ASSAINIES,88316,86036,174352
CA. CAMBERENE,28735,28567,57302
