Localite,Homme,Femme,Total
CA. GRAND DAKAR,27220,24170,51390
CA. BISCUITERIE,40183,34748,74931
CA. HLM,20648,22121,42770
CA. HANN/ BEL AIR ,37163,37128,74290
CA. SICAP LIBERTE,24371,27185,51556
CA. DIEUPPEUL DERKLE,19538,20817,40355
