Localite,Homme,Femme,Total
CR.  DOUGUE,5099,5243,10343
CR.  BOYNGUEL BAMBA,8075,8445,16521
CR.  KOUSSAN,5373,5607,10979
CR.  SINTHIOU MAMADOU BOUBOU,9824,9696,19520
