Localite,Homme,Femme,Total
CR.  KEUR S.DIANE,16697,16989,33685
CR.  KEUR  SAMBA GUEYE,14646,15015,29661
CR.  NIORO ALASSANE TALL,19807,21091,40898
CR.  TOUBACOUTA,22089,21989,44078
