Localite,Homme,Femme,Total
CR.  DIENDE,6623,6704,13327
CR.  SAKAR,4693,4948,9641
CR.  DIANNAH BA,3668,4027,7696
CR.  KOUSSY,4588,4364,8952
CR.  OUDOUCAR,5489,5569,11057
CR.  SAMA KANTA PEULH,2102,2011,4113
