Localite,Homme,Femme,Total
CR.  DIOULACOLON,14344,14891,29235
CR.  MEDINA  EL HADJI,8186,8417,16603
CR.  TANKANTO ESCALE,10753,10740,21493
CR.  GUIRO YERO BOCAR,10922,10993,21914
