Localite,Homme,Femme,Total
CR.  KEUR MABA DIAKHOU,17632,17371,35003
CR.  NDRAME ESCALE,12923,13339,26262
CR.  WACK NGOUNA,23310,23891,47201
CR.  K. MANDONGO,5865,6097,11962
