Localite,Homme,Femme,Total
CR.  KEUR MABA DIAKHOU,16580,16334,32914
CR.  NDRAME ESCALE,12152,12543,24695
CR.  WACK NGOUNA,21919,22466,44385
CR.  K. MANDONGO,5515,5733,11248
