Localite,Homme,Femme,Total
CA. THIAROYE /MER,36375,36912,73287
CA. DIACK SAO,28919,27409,56328
CA. DIAMAGUENE/SICAP M’BAO ,91751,86716,178468
CA. THIAROYE GARE,17534,16953,34488
CA. M’BAO,66638,67124,133762
