Localite,Homme,Femme,Total
CA. YEUMBEUL NORD,118200,115631,233832
CA. YEUMBEUL SUD,68579,66066,134645
CA. MALIKA,22268,22353,44620
CA. KEUR MASSAR,140193,139848,280040
