Localite,Homme,Femme,Total
CR.  BADEGNE OUOLOF,11044,11028,22073
CR.  DIOKOUL DIAWRIGNE,10943,11123,22066
CR.  KAB GAYE,7875,7814,15688
CR.  NDANDE,15542,17837,33380
CR.  THIEPPE,10699,10117,20816
