Localite,Homme,Femme,Total
CA.  GOLF SUD,56629,59298,115928
CA.  SAM  NOTAIRE,48978,49770,98748
CA.  N’DIAREME LIMAMOULAYE,22055,22096,44153
CA.  WAKHINANE NIMZATT,55842,56792,112634
CA.  MEDINA GOUNASS,21623,20760,42384
