Localite,Homme,Femme,Total
CR. KHELCOM BIRAME,7083,7115,14198
CR.  GAGNICK,4970,4699,9670
CR.  NGUELOU,5296,5156,10452
CR.  OUROUR,6195,5928,12122
CR.  DARA MBOSS,2559,2543,5102
CR.  PANAL OUOLOF,3785,3775,7560
