Localite,Homme,Femme,Total
CR.  KOUTHIA GAYDI,8168,7597,15765
CR.  KOUTHIABA WOLOF,14946,13824,28770
CR.  PASS KOTO,9493,8864,18356
CR.  PAYAR,15378,13755,29132
