Localite,Homme,Femme,Total
CR.  DIENDE,9308,9421,18728
CR.  SAKAR,6596,6954,13549
CR.  DIANNAH BA,5154,5660,10815
CR.  KOUSSY,6448,6133,12581
CR.  OUDOUCAR,7714,7826,15539
CR.  SAMA KANTA PEULH,2954,2827,5779
