Localite,Homme,Femme,Total
CA. GRAND YOFF,116817,116060,232876
CA. PATTE D’OIE,25265,26338,51603
CA. PARCELLES ASSAINIES,101424,98806,200230
CA. CAMBERENE,33000,32807,65807
