Localite,Homme,Femme,Total
CR.  BANI   ISRAEL,3035,3375,6409
CR.  BOUTOUCOUFARA,3448,3387,6836
CR.  DIANKE MAKHA,4154,4319,8473
CR.  KOMOTI,4879,5154,10032
