Localite,Homme,Femme,Total
CA. RUFISQUE CENTRE (NORD),56603,55923,112526
CA. RUFISQUE  EST,42915,42809,85723
CA. RUFISQUE OUEST,35210,36779,71989
COM. BARGNY,31362,31212,62574
COM. SEBIKOTANE,16715,16782,33497
COM. DIAMNIADIO,14659,14126,28785
COM. JAXAAY PARCELLE NIAKOUL RAP,25290,25527,50817
COM. SANGALKAM,7449,7117,14567
COM. SENDOU,1982,1838,3820
