Localite,Homme,Femme,Total
CA. PIKINE OUEST,29133,29540,58672
CA. PIKINE EST,18409,18099,36508
CA. PIKINE SUD,26220,26407,52627
CA. DALIFORD,17724,16496,34220
CA. DJIDAH THIAROYE KAO,55316,53753,109070
CA. GUINAW RAIL NORD,17395,16420,33815
CA. GUINAW RAIL SUD,23280,21561,44841
