Localite,Homme,Femme,Total
CA. THIAROYE /MER,29467,29902,59369
CA. DIACK SAO,23427,22203,45631
CA. DIAMAGUENE/SICAP M’BAO ,74326,70248,144574
CA. THIAROYE GARE,14204,13734,27938
CA. M’BAO,53982,54376,108359
