Localite,Homme,Femme,Total
CR.  BOULAL,8382,8377,16760
CR.  DEALI,12951,10787,23737
CR.  SAGATTA DJOLOF,7001,7274,14275
CR.  THIAMENE DJOLOF,12605,12579,25184
CR.  AFFE DJOLOFF,3780,3923,7703
