Localite,Homme,Femme,Total
CR.  KOUTHIA GAYDI,7598,7067,14665
CR.  KOUTHIABA WOLOF,13902,12859,26761
CR.  PASS KOTO,8830,8245,17075
CR.  PAYAR,14305,12795,27099
