Localite,Homme,Femme,Total
CR.  N’DIEYENE SIRAKH,16950,16635,33585
CR.  N’GOUNDIANE,13848,13673,27521
CR.  THIENABA,13385,13665,27049
CR.  TOUBA TOUL,24819,25023,49842
