Localite,Homme,Femme,Total
CR.  DANKH  SENE,6573,6577,13150
CR.  GADE ESCALE,2265,2160,4424
CR.  N’DINDY,10024,9361,19386
CR.  KEUR N’GALGOU,5015,4836,9851
CR.  TAIBA MOUTOUPHA,7043,7135,14177
CR. TOUBA LAPPE,2299,2230,4529
