Localite,Homme,Femme,Total
CR.  N’DOULO,8281,8309,16589
CR.  N’GOHE,20277,20948,41224
CR.  PATAR,11931,11380,23312
CR.  TOCKY GARE ,10410,9698,20108
CR.  TOURE M’BONDE ,8364,8556,16920
