Localite,Homme,Femme,Total
CR.  DIENDE,6846,6930,13776
CR.  SAKAR,4852,5115,9966
CR.  DIANNAH BA,3791,4163,7955
CR.  KOUSSY,4743,4511,9254
CR.  OUDOUCAR,5674,5756,11430
CR.  SAMA KANTA PEULH,2173,2079,4251
