Localite,Homme,Femme,Total
CR.  KELLE GUEYE,5357,5611,10967
CR.  MBEDIENE,7001,6522,13522
CR.  NGUIDILE,10051,11371,21421
CR.  NIOMRE,8074,9122,17196
