Localite,Homme,Femme,Total
CR.  N’DOULO,7531,7556,15086
CR.  N’GOHE,18439,19050,37489
CR.  PATAR,10850,10349,21200
CR.  TOCKY GARE ,9467,8820,18286
CR.  TOURE M’BONDE ,7606,7781,15387
