Localite,Homme,Femme,Total
CA. PIKINE OUEST,30809,31239,62047
CA. PIKINE EST,19467,19140,38608
CA. PIKINE SUD,27728,27926,55654
CA. DALIFORD,18743,17445,36188
CA. DJIDAH THIAROYE KAO,58497,56845,115343
CA. GUINAW RAIL NORD,18395,17364,35760
CA. GUINAW RAIL SUD,24619,22801,47420
