Localite,Homme,Femme,Total
CR.  DAROU MINAM II,10610,9190,19800
CR.  N’DIOUM  N’GAINTH,5538,5233,10771
CR.  KHELCOM,2088,129,2218
CR.  NDIOBENE SAMBA LAMO,3825,3391,7216
