Localite,Homme,Femme,Total
CA. YEUMBEUL NORD,90364,88400,178764
CA. YEUMBEUL SUD,52429,50507,102936
CA. MALIKA,17024,17089,34112
CA. KEUR MASSAR,107177,106914,214091
