Localite,Homme,Femme,Total
CR.  BALINGORE,3213,3004,6217
CR.  DIEGOUNE,4305,4191,8496
CR.  KARTHIACK,4542,4437,8979
CR.  MANGAGOULACK,4895,4694,9589
CR.  MLOMP,1770,1697,3467
