Localite,Homme,Femme,Total
CR.  N’DOULO,6647,6669,13316
CR.  N’GOHE,16276,16815,33091
CR.  PATAR,9577,9135,18713
CR.  TOCKY GARE ,8356,7785,16141
CR.  TOURE M’BONDE ,6713,6868,13582
