Localite,Homme,Femme,Total
CR.  DANKH  SENE,5276,5279,10555
CR.  GADE ESCALE,1818,1734,3551
CR.  N’DINDY,8046,7514,15561
CR.  KEUR N’GALGOU,4025,3882,7907
CR.  TAIBA MOUTOUPHA,5653,5727,11380
CR. TOUBA LAPPE,1846,1790,3636
