Localite,Homme,Femme,Total
CR.  BANDAFASSI,6146,6030,12176
CR.  TOMBORONKOTO,8069,6984,15052
CR.  DINDIFELO,2914,2906,5819
CR.  NINEFECHA,4181,4384,8565
