Localite,Homme,Femme,Total
CR.  M’BAYENE,6043,6162,12205
CR.  N’GANDIOUF,17527,16848,34375
CR.  NIAKHENE,5864,5797,11661
CR.  THILMAKHA,7767,7566,15333
