Localite,Homme,Femme,Total
CR.  DIENDE,7320,7409,14729
CR.  SAKAR,5187,5469,10655
CR.  DIANNAH BA,4054,4451,8505
CR.  KOUSSY,5071,4823,9894
CR.  OUDOUCAR,6067,6155,12221
CR.  SAMA KANTA PEULH,2323,2223,4545
