Localite,Homme,Femme,Total
CR.  FIMELA,14276,14454,28729
CR.  LOUL-SESSENE,11760,11404,23163
CR.  PALMARIN FACAO,6009,4608,10617
CR.  DJILASSE,5663,5387,11050
