Localite,Homme,Femme,Total
CA. GRAND DAKAR,28815,25587,54402
CA. BISCUITERIE,42537,36784,79322
CA. HLM,21858,23418,45276
CA. HANN/ BEL AIR ,39340,39303,78644
CA. SICAP LIBERTE,25799,28778,54578
CA. DIEUPPEUL DERKLE,20683,22037,42720
