Localite,Homme,Femme,Total
CA. THIAROYE /MER,35496,36020,71516
CA. DIACK SAO,28220,26746,54967
CA. DIAMAGUENE/SICAP M’BAO ,89534,84621,174155
CA. THIAROYE GARE,17110,16544,33654
CA. M’BAO,65028,65502,130530
