Localite,Homme,Femme,Total
CA. PIKINE OUEST,35094,35584,70677
CA. PIKINE EST,22175,21803,43978
CA. PIKINE SUD,31585,31811,63395
CA. DALIFORD,21350,19871,41222
CA. DJIDAH THIAROYE KAO,66634,64752,131386
CA. GUINAW RAIL NORD,20954,19779,40734
CA. GUINAW RAIL SUD,28043,25973,54016
