Localite,Homme,Femme,Total
CR.  DALLA N’GABOU,6930,5587,12518
CR.  MISSIRAH,5391,4750,10141
CR.  N’GHAYE,3493,3414,6908
CR.  TOUBA FALL ,4813,4086,8899
CR.  TOUBA MOSQUEE,511002,585469,1096471
