Localite,Homme,Femme,Total
CR.  DENDEYE GOUYE GUI,4061,3755,7816
CR.  DAROU SALAM  TYP,4220,3818,8037
CR.  KAEL,4051,3828,7879
CR.  MADINA,4324,3870,8195
CR.  N’DIOUMANE  T. THIEKENE,3330,2816,6147
CR.  TOUBA  M’BOUL,7980,6804,14784
CR.  DAROU NAHIM,1898,1534,3432
CR.  TAIBA TIECKENE,1317,1213,2530
