Localite,Homme,Femme,Total
CR.  KEUR S.DIANE,13670,13909,27579
CR.  KEUR  SAMBA GUEYE,11990,12293,24283
CR.  NIORO ALASSANE TALL,16216,17267,33484
CR.  TOUBACOUTA,18084,18003,36087
