Localite,Homme,Femme,Total
CR.  CHERIF LÖ,10379,10032,20411
CR.  MONT- ROLLAND,7813,8369,16182
CR.  NOTTO GOUYE DIAMA,12343,12653,24996
CR.  PIRE GOUREYE,13505,13282,26786
CR. PAMBAL,4595,4956,9551
