Localite,Homme,Femme,Total
CR.  M’BAYENE,5292,5396,10687
CR.  N’GANDIOUF,15347,14753,30100
CR.  NIAKHENE,5135,5076,10211
CR.  THILMAKHA,6801,6625,13426
