Localite,Homme,Femme,Total
CR.  COKI,18978,15296,34274
CR.  PETE OUARACK,3063,3491,6553
CR.  THIAMENE CAYOR,11929,11345,23274
CR.  GUET ARDO,6048,5651,11699
