Localite,Homme,Femme,Total
CR.  NIAGHA,8059,8608,16668
CR.  SIMBANDI BRASSOU,10134,10296,20430
CR.  BAGHERE,7101,7502,14602
CR.  DIOUBOUDOU,3611,3838,7448
